job_name,crawling_time,company_name,salary,salary_section,city,area,experience,educational,company_size,company_direction,skills,job_url,company_url
高级图像算法工程师(J14358),2022-01-02 14:14:53,华大集团,15-30k,22-26k,深圳,盐田区,硕士及以上,3-5年,5000-10000人,制药/生物工程,图像处理|算法研究|图像开发|信号处理|GA算法|Python|算法优化|算法设计,https://www.liepin.com/job/1930794367.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=25&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=25,https://www.liepin.com/company/6622708/
算法移植工程师,2022-01-02 14:14:53,豪恩集团,15-35k,22-26k,深圳,,统招本科,1-3年,1000-2000人,电子设备,车道识别|OpenCV|图像拼接|图像开发|图像识别,https://www.liepin.com/job/1929178751.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=26&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=26,https://www.liepin.com/company/856012/
大数据算法工程师,2022-01-02 14:14:53,合肥欣奕华智能机器有限公司,10-20k·14薪,14-18k,合肥,新站区,硕士及以上,3-5年,100-499人,仪器/电气/自动化,Sklearn|XGBoost|PyTorch|TensorFlow|算法优化|算法研究|算法开发|深度学习,https://www.liepin.com/job/1927012947.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=27&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=27,https://www.liepin.com/company/8791009/
大数据算法工程师,2022-01-02 14:14:53,合肥欣奕华智能机器有限公司,15-30k·14薪,26-30k,北京,大兴区,硕士及以上,3-5年,100-499人,仪器/电气/自动化,Sklearn|XGBoost|PyTorch|TensorFlow|算法优化|算法研究|算法开发|深度学习,https://www.liepin.com/job/1927012885.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=28&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=28,https://www.liepin.com/company/8791009/
导航融合算法工程师,2022-01-02 14:14:53,拓攻(南京)机器人有限公司,20-30k,22-26k,南京,,硕士及以上,1-3年,100-499人,航空/航天,传感器算法|导航算法|算法设计|算法研究|C/C++|C++|C语言,https://www.liepin.com/job/1924038529.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=29&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=29,https://www.liepin.com/company/9800039/
高级图像算法工程师,2022-01-02 14:14:53,华大集团,17-30k,22-26k,深圳,,硕士及以上,3-5年,5000-10000人,制药/生物工程,图像处理|图像开发|信号处理|GA算法|算法研究|Python|算法优化|算法设计,https://www.liepin.com/job/1915685127.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=30&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=30,https://www.liepin.com/company/6622708/
SLAM,2022-01-02 14:14:53,某机器人科技有限公司,25-50k·15薪,40-50k,深圳,,统招本科,经验不限,1-49人,批发零售,,https://www.liepin.com/a/33116957.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=31&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=31,
大数据算法经理,2022-01-02 14:14:53,上市,50-80k·18薪,50k+,宁德,,统招本科,3-5年,10000人以上,新能源,,https://www.liepin.com/a/33115635.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=32&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=32,
机器视觉算法工程师,2022-01-02 14:14:53,武汉某科技有限公司,15-25k,18-22k,武汉,,学历不限,3-5年,1-49人,计算机软件,,https://www.liepin.com/a/33108547.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=33&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=33,
图像算法,2022-01-02 14:14:53,上市公司,17-22k·15薪,22-26k,青岛,,统招本科,3-5年,10000人以上,人工智能,,https://www.liepin.com/a/33108231.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=34&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=34,
深度学习算法工程师,2022-01-02 14:14:53,某大型工业互联网公司,50-80k·15薪,50k+,上海,虹口区,硕士及以上,3-5年,2000-5000人,工业互联网,,https://www.liepin.com/a/33108025.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=35&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=35,
高级,2022-01-02 14:14:53,某智能机器人公司,35-50k·16薪,50k+,深圳,龙岗区,学历不限,3-5年,1000-2000人,家电制造,,https://www.liepin.com/a/33069695.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=36&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=36,
算法工程师,2022-01-02 14:14:53,某知名无人驾驶科技企业,50-80k·15薪,50k+,上海,,硕士及以上,3-5年,500-999人,自动驾驶,,https://www.liepin.com/a/33067493.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=37&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=37,
高级软件工程师（算法优化）,2022-01-02 14:14:53,某大型科技公司,70-90k·15薪,50k+,深圳,,本科及以上,3-5年,1000-2000人,专业服务,,https://www.liepin.com/a/33065649.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=38&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=38,
高级感知算法工程师,2022-01-02 14:14:53,某知名汽车生产企业,40-70k,50k+,深圳,,硕士及以上,5-10年,10000人以上,汽车/摩托车,,https://www.liepin.com/a/33060865.shtml?d_sfrom=search_prime&d_ckId=e01f9890f52ff6972c8539aeb6609d13&d_curPage=7&d_pageSize=40&d_headId=e01f9890f52ff6972c8539aeb6609d13&d_posi=39&skId=8315684667fa7b116860cd1ebf1fa72d&fkId=8315684667fa7b116860cd1ebf1fa72d&ckId=8315684667fa7b116860cd1ebf1fa72d&sfrom=search_job_pc&curPage=7&pageSize=40&index=39,
版图设计工程师(J10242),2022-01-02 14:14:55,安徽光智科技有限公司,13-25k,18-22k,滁州,琅琊区,本科及以上,5-10年,500-999人,芯片/集成电路,,https://www.liepin.com/job/1938055589.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=0&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=0,https://www.liepin.com/company/12622261/
机械设备工程师（MDE/ME锂电池设备）,2022-01-02 14:14:55,广东/江浙/上海/河南某新能源电池股份公,12-20k·14薪,18-22k,南宁,,大专及以上,3-5年,2000-5000人,新能源,,https://www.liepin.com/a/33048337.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=1&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=1,
资深电芯/PACK/BMS,2022-01-02 14:14:55,广东/江浙/上海/河南某新能源电池股份公,18-30k·14薪,26-30k,郑州,,统招本科,3-5年,2000-5000人,新能源,,https://www.liepin.com/a/33047729.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=2&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=2,
工艺/制程工程师(PE),2022-01-02 14:14:55,某汽车用品上市公司,8-12k·14薪,10-14k,佛山,顺德区,大专及以上,3-5年,2000-5000人,汽车研发,,https://www.liepin.com/a/32514565.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=3&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=3,
电芯设备工程师--浙江湖州,2022-01-02 14:14:55,猎头岗位-浙江湖州-新能源,8-13k·13薪,10-14k,湖州,,大专及以上,3-5年,500-999人,新能源/电动汽车,,https://www.liepin.com/a/31739461.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=4&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=4,
资深电芯/PACK/BMS/可靠性/仿真结构,2022-01-02 14:14:55,广东江浙上海河南某新能源电池股份有限公司,12-24k·14薪,18-22k,深圳,,本科及以上,经验不限,5000-10000人,新能源,设计开发|CAE|结构设计|应用开发|仿真分析|锂电池|磷酸铁锂电池|电池PACK|BMS|乘用车,https://www.liepin.com/a/31299385.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=5&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=5,
资深H5开发工程师,2022-01-02 14:14:55,某待上市电商导购公司,40-50k·16薪,50k+,北京,,统招本科,1-3年,1000-2000人,互联网/电商,YUI|ExtJS|框架设计,https://www.liepin.com/a/31221837.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=6&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=6,
MDE/ME锂电池设备,2022-01-02 14:14:55,广东江浙上海河南某新能源电池股份有限公司,13-20k·14薪,18-22k,郑州,,统招本科,3-5年,5000-10000人,新能源,,https://www.liepin.com/a/30750047.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=7&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=7,
电芯设备工程师--浙江湖州,2022-01-02 14:14:55,猎头岗位-浙江湖州-新能源,8-13k·13薪,10-14k,湖州,,大专及以上,3-5年,500-999人,新能源/电动汽车,,https://www.liepin.com/a/30740205.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=8&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=8,
工艺工程师,2022-01-02 14:14:55,某大型新能源科技上市公司,16-22k·18薪,26-30k,宁德,蕉城区,硕士及以上,1-3年,10000人以上,新能源,,https://www.liepin.com/a/32938615.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=9&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=9,
工艺工程师,2022-01-02 14:14:55,某大型新能源上市名企,13-26k·13薪,18-22k,宁德,,本科及以上,经验不限,10000人以上,新能源,,https://www.liepin.com/a/33043999.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=10&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=10,
工艺工程师,2022-01-02 14:14:55,某大型新能源公司,12-20k·15薪,18-22k,宁德,蕉城区,本科及以上,经验不限,10000人以上,新能源,,https://www.liepin.com/a/32380095.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=11&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=11,
机械工程师,2022-01-02 14:14:55,某上市企业,15-20k,14-18k,苏州,,大专及以上,经验不限,100-499人,机械/机电/重工,,https://www.liepin.com/a/31708185.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=12&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=12,
Java,2022-01-02 14:14:55,中信银行,15-25k·24薪,35-40k,北京,朝阳区,本科及以上,3-5年,10000人以上,银行,Spring|后端开发|Java|架构设计|Web开发,https://www.liepin.com/job/1933539193.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=13&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=13,https://www.liepin.com/company/8079957/
HRBP,2022-01-02 14:14:55,某大型电商平台,5-7k·13薪,6-10k,广州,,本科及以上,5-10年,10000人以上,互联网/电商,组织发展,https://www.liepin.com/a/31199359.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=14&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=14,
web前端,2022-01-02 14:14:55,北京军通电子商务有限公司,10-15k,10-14k,北京,,本科及以上,3-5年,1-49人,电子商务,界面开发|Angular|Webpack|HTML5|HTML|Vue|CSS|架构设计,https://www.liepin.com/job/1943667911.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=15&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=15,https://www.liepin.com/company/12728951/
web前端开发工程师,2022-01-02 14:14:55,光庭信息,15-23k,18-22k,上海,,本科及以上,3-5年,1000-2000人,IT服务,,https://www.liepin.com/job/1946123899.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=16&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=16,https://www.liepin.com/company/8631767/
（圆柱电池|化成分容）高级工程师,2022-01-02 14:14:55,某锂电池公司,18-28k·15薪,26-30k,惠州,,学历不限,3-5年,2000-5000人,新能源,,https://www.liepin.com/a/32057259.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=17&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=17,
商业分析员（企业文化方向）,2022-01-02 14:14:55,中大咨询集团,8-12k,6-10k,广州,,硕士及以上,经验不限,500-999人,专业服务,企业文化咨询|企管咨询|战略咨询|方案设计|行业研究|市场研究,https://www.liepin.com/job/199987031.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=18&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=18,https://www.liepin.com/company/7855185/
商业分析员（战略方向）,2022-01-02 14:14:55,中大咨询集团,8-12k,6-10k,广州,,硕士及以上,1-3年,500-999人,专业服务,企管咨询|战略咨询|方案设计|行业研究|市场研究,https://www.liepin.com/job/198957388.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=19&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=19,https://www.liepin.com/company/7855185/
研究院（产业规划研究员）,2022-01-02 14:14:55,中大咨询集团,6-10k,6-10k,广州,,本科及以上,1-3年,500-999人,专业服务,产业咨询|战略咨询|方案设计|市场研究|行业研究,https://www.liepin.com/job/198740016.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=20&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=20,https://www.liepin.com/company/7855185/
助理咨询顾问（战略方向）,2022-01-02 14:14:55,中大咨询集团,10-13k,10-14k,广州,,硕士及以上,1-3年,500-999人,专业服务,企管咨询|战略咨询|方案设计|行业研究,https://www.liepin.com/job/198739504.shtml?d_sfrom=search_prime&d_ckId=4f2d737860034b2c3c9b4bc40e9db7c9&d_curPage=5&d_pageSize=40&d_headId=4f2d737860034b2c3c9b4bc40e9db7c9&d_posi=21&skId=c0bf420a5d4c5692060db72d883b8814&fkId=c0bf420a5d4c5692060db72d883b8814&ckId=c0bf420a5d4c5692060db72d883b8814&sfrom=search_job_pc&curPage=5&pageSize=40&index=21,https://www.liepin.com/company/7855185/
